-6.6534,-5.3992,2.0000
-6.7576,-5.7552,2.0000
-6.7209,-6.1608,2.0000
-6.7882,-6.2132,2.0000
-7.0702,-6.5916,2.0000
-7.1652,-6.6476,2.0000
-7.2076,-6.9002,2.0000
-7.5980,-6.9695,2.0000
-7.5648,-7.4820,2.0000
-7.2155,-7.8459,2.0000
-7.2546,-7.9208,2.0000
-7.6170,-8.5381,2.0000
-7.5686,-8.2426,2.0000
-7.6808,-8.1302,2.0000
-7.3346,-8.3252,2.0000
-7.6938,-7.6820,2.0000
-7.9422,-7.4593,2.0000
-8.1234,-7.1607,2.0000
-8.2737,-6.5599,2.0000
-8.0503,-5.8832,2.0000
-8.2374,-5.8271,2.0000
-8.3755,-5.5568,2.0000
-8.2922,-5.5512,2.0000
-8.3851,-5.6712,2.0000
-7.9922,-5.6576,2.0000
-8.1298,-6.3045,2.0000
-8.2745,-6.6681,2.0000
-8.0569,-7.2933,2.0000
-8.2673,-7.6502,2.0000
-8.4025,-8.0459,2.0000
-8.0336,-8.1169,2.0000
-8.1644,-8.2859,2.0000
-8.3785,-7.9449,2.0000
-8.2237,-7.5484,2.0000
-8.2935,-6.8552,2.0000
-8.3314,-6.1272,2.0000
-7.9419,-5.6009,2.0000
-7.7464,-5.6278,2.0000
-8.1899,-5.4412,2.0000
-7.8386,-5.7539,2.0000
-7.9593,-6.5067,2.0000
-7.8695,-6.9844,2.0000
-7.8163,-7.9914,2.0000
-7.7847,-8.4196,2.0000
-7.5723,-8.4972,2.0000
-7.6260,-7.6281,2.0000
-7.3799,-7.0931,2.0000
-7.3451,-6.4378,2.0000
-7.2885,-5.7523,2.0000
-7.3025,-5.6582,2.0000
-7.1654,-5.2593,2.0000
-6.8773,-6.1579,2.0000
-6.8267,-6.9563,2.0000
-6.9596,-7.6366,2.0000
-6.7096,-8.1470,2.0000
-6.5238,-8.1754,2.0000
-6.8000,-7.8194,2.0000
-6.3824,-6.8010,2.0000
-6.4794,-5.7545,2.0000
-6.2125,-5.3312,2.0000
-6.3329,-5.3414,2.0000
-6.4122,-6.2545,2.0000
-6.3117,-7.2339,2.0000
-5.9896,-7.9302,2.0000
-5.8908,-8.2697,2.0000
-6.0020,-7.8366,2.0000
-5.7114,-7.4437,2.0000
-6.0015,-5.9920,2.0000
-5.7118,-5.5935,2.0000
-5.8379,-5.6384,2.0000
-5.7133,-6.4047,2.0000
-5.5728,-7.5161,2.0000
-5.6786,-7.9596,2.0000
-5.5822,-8.2340,2.0000
-5.3540,-7.8374,2.0000
-5.5774,-6.7958,2.0000
-5.3571,-5.7633,2.0000
-5.6491,-5.2601,2.0000
-7.3773,7.2298,3.0000
-7.5668,7.3335,3.0000
-7.3873,7.4253,3.0000
-7.4063,7.2690,3.0000
-7.7909,7.4481,3.0000
-7.4214,7.3610,3.0000
-7.4804,7.4485,3.0000
-7.3795,7.4067,3.0000
-7.2502,7.5675,3.0000
-7.4075,7.6015,3.0000
-7.6708,7.7651,3.0000
-7.8552,8.1840,3.0000
-7.3667,8.0032,3.0000
-7.8117,8.6624,3.0000
-7.8904,8.4625,3.0000
-7.9719,8.5321,3.0000
-8.0178,8.4816,3.0000
-8.1516,8.8062,3.0000
-8.3013,8.6845,3.0000
-8.3850,8.8316,3.0000
-8.3979,9.2063,3.0000
-8.5662,8.7775,3.0000
-8.6848,8.8896,3.0000
-8.6561,8.4889,3.0000
-8.8052,8.4165,3.0000
-8.6365,8.4657,3.0000
-9.3548,7.8393,3.0000
-8.8881,7.9010,3.0000
-8.9586,7.4051,3.0000
-9.5490,6.8739,3.0000
-9.3803,6.7209,3.0000
-9.4736,6.4699,3.0000
-9.7156,6.1685,3.0000
-9.7050,5.6669,3.0000
-9.8358,5.7168,3.0000
-9.4839,5.8232,3.0000
-9.6803,6.0017,3.0000
-9.6998,6.3737,3.0000
-9.8480,6.6752,3.0000
-10.1868,6.8893,3.0000
-10.1525,7.6219,3.0000
-10.0519,8.1182,3.0000
-10.3549,8.5065,3.0000
-10.1055,8.8636,3.0000
-10.2839,8.9463,3.0000
-10.3338,8.8242,3.0000
-10.1948,8.4894,3.0000
-10.2528,7.8287,3.0000
-10.3857,7.6036,3.0000
-10.1637,6.9887,3.0000
-10.4997,6.4622,3.0000
-10.2391,5.8294,3.0000
-10.2305,5.6694,3.0000
-10.3479,6.0572,3.0000
-10.2286,6.2201,3.0000
-10.4355,6.8670,3.0000
-10.0739,7.4259,3.0000
-10.1993,8.0741,3.0000
-10.2037,8.7132,3.0000
-9.9165,8.7361,3.0000
-10.1231,8.7399,3.0000
-10.1675,8.2430,3.0000
-10.1240,7.5920,3.0000
-9.7297,6.8638,3.0000
-9.9388,6.2906,3.0000
-9.4060,5.8023,3.0000
-9.9006,6.0651,3.0000
-9.2500,6.1474,3.0000
-9.3862,6.9622,3.0000
-9.3434,7.7404,3.0000
-9.3198,8.7039,3.0000
-9.0857,8.8431,3.0000
-9.0574,8.8218,3.0000
-8.7917,7.8537,3.0000
-8.8450,7.2644,3.0000
-8.7444,6.5298,3.0000
-8.7266,5.9012,3.0000
-8.5864,6.0595,3.0000
-8.4385,6.3666,3.0000
-8.6495,7.5439,3.0000
-8.5052,8.5719,3.0000
-8.1037,8.7124,3.0000
-8.1043,8.6493,3.0000
-8.0751,8.2939,3.0000
-7.9655,7.3404,3.0000
-7.8404,6.1403,3.0000
-7.9015,5.7627,3.0000
-7.8695,6.0806,3.0000
-7.6599,6.7900,3.0000
-7.7772,7.8915,3.0000
-7.5152,8.5768,3.0000
-7.7829,8.6073,3.0000
-7.3296,7.9903,3.0000
-7.3749,6.9432,3.0000
-7.3748,6.2672,3.0000
-7.2390,5.7114,3.0000
-7.1156,6.6528,3.0000
-7.1982,7.5899,3.0000
-7.6175,8.5667,3.0000
-7.5303,8.8923,3.0000
8.0804,-5.6557,4.0000
8.3030,-5.7616,4.0000
8.2609,-5.4504,4.0000
8.2938,-5.8557,4.0000
8.2409,-5.8790,4.0000
8.5373,-5.6962,4.0000
8.0386,-5.5289,4.0000
8.0139,-5.4030,4.0000
7.9535,-5.3815,4.0000
7.9115,-5.1876,4.0000
7.8417,-5.3138,4.0000
8.0529,-4.7873,4.0000
8.0199,-4.8887,4.0000
7.6489,-4.5786,4.0000
7.5329,-4.5658,4.0000
7.6477,-4.4251,4.0000
7.4096,-4.2951,4.0000
7.4994,-4.2166,4.0000
7.3440,-4.1130,4.0000
6.9925,-3.9647,4.0000
7.3561,-4.1250,4.0000
7.2954,-4.0805,4.0000
6.8348,-4.2801,4.0000
6.7680,-4.1816,4.0000
6.7679,-4.6832,4.0000
6.6736,-4.5481,4.0000
6.6208,-5.1088,4.0000
6.7227,-5.6418,4.0000
6.2946,-5.7602,4.0000
6.1028,-6.2449,4.0000
5.9186,-6.3711,4.0000
5.9211,-6.9173,4.0000
5.9334,-7.1517,4.0000
6.1180,-7.5524,4.0000
5.6849,-7.4186,4.0000
5.7134,-7.6776,4.0000
5.5986,-7.3888,4.0000
5.7048,-6.7517,4.0000
5.8355,-6.3553,4.0000
5.3115,-5.9389,4.0000
5.2576,-5.6408,4.0000
5.4327,-5.0104,4.0000
5.3290,-4.5815,4.0000
5.4601,-4.4572,4.0000
5.2329,-3.9302,4.0000
5.0598,-4.0944,4.0000
5.1768,-4.5315,4.0000
5.2353,-4.9446,4.0000
5.1792,-5.4919,4.0000
5.1257,-6.4498,4.0000
5.2097,-6.7525,4.0000
5.2315,-7.2450,4.0000
5.2763,-7.4948,4.0000
5.1855,-7.3146,4.0000
5.0886,-6.6542,4.0000
5.1674,-6.2531,4.0000
5.3641,-5.7343,4.0000
5.1042,-4.8715,4.0000
5.3314,-4.2111,4.0000
5.2720,-4.0252,4.0000
5.3955,-4.2489,4.0000
5.6482,-4.7955,4.0000
5.5552,-5.2926,4.0000
5.6080,-6.1351,4.0000
5.4759,-6.7563,4.0000
5.8745,-7.2040,4.0000
5.9457,-7.1390,4.0000
6.2628,-6.9449,4.0000
5.9845,-5.9112,4.0000
6.1584,-5.2085,4.0000
6.2599,-4.2010,4.0000
6.5578,-4.2672,4.0000
6.4069,-4.0597,4.0000
6.5639,-4.9203,4.0000
6.7147,-5.9567,4.0000
6.7530,-6.8148,4.0000
6.7592,-7.3316,4.0000
6.9558,-7.2083,4.0000
7.1871,-6.6128,4.0000
6.9699,-5.8297,4.0000
7.2398,-4.7931,4.0000
7.2085,-3.8924,4.0000
7.5837,-4.0087,4.0000
7.2639,-4.8852,4.0000
7.4931,-5.9822,4.0000
7.7143,-6.9137,4.0000
7.9693,-7.2589,4.0000
7.7970,-7.1873,4.0000
7.7912,-6.1458,4.0000
8.2195,-5.2507,4.0000
7.7777,-4.1959,4.0000
7.7172,-4.1639,4.0000
8.1595,-5.1089,4.0000
8.0589,-5.9603,4.0000
8.0158,-7.3119,4.0000
8.3038,-7.5328,4.0000
8.2565,-6.5925,4.0000
8.1514,-5.2778,4.0000
8.0536,-4.1667,4.0000
8.3797,-4.2567,4.0000
-2.0534,0.4726,5.0000
-2.2244,0.5208,5.0000
-2.2547,0.4966,5.0000
-2.1133,0.5591,5.0000
-2.1718,0.4402,5.0000
-2.5365,0.4500,5.0000
-2.1154,0.9800,5.0000
-2.1732,0.7014,5.0000
-2.5234,0.7798,5.0000
-2.4257,0.7170,5.0000
-2.4721,1.0657,5.0000
-2.5738,1.0928,5.0000
-2.7674,1.6731,5.0000
-2.8624,1.7165,5.0000
-2.8470,1.5989,5.0000
-2.7531,2.1713,5.0000
-2.9373,2.1008,5.0000
-3.1679,2.0077,5.0000
-3.0932,1.7606,5.0000
-3.7357,2.5272,5.0000
-3.2381,1.9853,5.0000
-3.7753,1.9125,5.0000
-3.6743,2.2280,5.0000
-3.8947,2.3014,5.0000
-4.0285,1.9474,5.0000
-3.7680,1.5731,5.0000
-4.1200,1.2755,5.0000
-4.1051,0.9695,5.0000
-4.2704,0.5812,5.0000
-4.2966,0.1234,5.0000
-4.4596,-0.2797,5.0000
-4.7644,-0.6471,5.0000
-4.5206,-1.0327,5.0000
-4.8392,-1.1575,5.0000
-5.0903,-1.4561,5.0000
-5.0089,-1.1779,5.0000
-4.8033,-1.1386,5.0000
-4.9801,-0.8524,5.0000
-5.2344,-0.2429,5.0000
-5.3038,0.4388,5.0000
-5.3637,0.9064,5.0000
-5.0622,1.0564,5.0000
-5.3689,1.5922,5.0000
-5.4080,2.1979,5.0000
-5.3581,2.0451,5.0000
-5.5105,2.0841,5.0000
-5.6122,1.9109,5.0000
-5.6233,1.2048,5.0000
-5.6182,0.7553,5.0000
-5.6199,-0.1197,5.0000
-5.5052,-0.6174,5.0000
-5.5997,-0.9333,5.0000
-5.4839,-1.4347,5.0000
-5.5855,-1.0530,5.0000
-5.5345,-0.7516,5.0000
-5.8124,-0.0552,5.0000
-5.3351,0.6399,5.0000
-5.3742,1.5453,5.0000
-5.2240,1.9294,5.0000
-5.7498,2.1194,5.0000
-4.9382,2.1023,5.0000
-5.2030,1.6973,5.0000
-4.9414,0.8806,5.0000
-5.1844,0.0328,5.0000
-4.8528,-0.8186,5.0000
-5.0148,-1.2470,5.0000
-4.8587,-1.3549,5.0000
-4.3830,-0.4233,5.0000
-4.6005,-0.0692,5.0000
-4.4386,0.9384,5.0000
-4.2377,1.7059,5.0000
-4.1890,2.3181,5.0000
-4.1345,1.9736,5.0000
-3.9951,1.5357,5.0000
-3.5816,0.2817,5.0000
-3.8429,-0.5138,5.0000
-3.6966,-1.2561,5.0000
-3.4624,-0.7968,5.0000
-3.3485,-0.6796,5.0000
-3.2323,0.5518,5.0000
-3.2126,1.6142,5.0000
-3.3804,2.1929,5.0000
-2.8673,2.0456,5.0000
-3.1908,1.3284,5.0000
-2.8837,0.2523,5.0000
-2.9564,-0.7791,5.0000
-2.7713,-1.0578,5.0000
-2.6355,-0.5340,5.0000
-2.5647,0.0354,5.0000
-2.4829,1.0895,5.0000
-2.2430,2.0730,5.0000
-2.3616,2.4676,5.0000
-2.4168,1.1362,5.0000
-2.1923,0.2701,5.0000
-2.1216,-0.7140,5.0000
-2.4538,-1.2453,5.0000
-2.1563,-0.3470,5.0000
-2.1237,1.0777,5.0000
-2.2632,1.8556,5.0000
-2.0088,2.1278,5.0000
0.3516,-4.1099,6.0000
0.2831,-3.9896,6.0000
0.3270,-4.0040,6.0000
0.2228,-4.3329,6.0000
0.3863,-4.4426,6.0000
0.2335,-3.8543,6.0000
0.3450,-4.1203,6.0000
0.0308,-3.8562,6.0000
0.2615,-3.8920,6.0000
0.2782,-3.8688,6.0000
-0.2107,-3.3886,6.0000
0.0739,-3.2186,6.0000
0.1258,-3.2754,6.0000
-0.3212,-3.4312,6.0000
0.0248,-2.9794,6.0000
-0.2541,-2.6996,6.0000
-0.5178,-2.8530,6.0000
-0.5194,-2.4947,6.0000
-0.5296,-2.4409,6.0000
-0.7073,-2.3008,6.0000
-0.7458,-2.3589,6.0000
-1.0748,-2.5593,6.0000
-1.0231,-2.3235,6.0000
-1.3736,-2.6742,6.0000
-1.2921,-2.8617,6.0000
-1.5252,-3.2636,6.0000
-1.6141,-3.5101,6.0000
-1.4319,-3.9414,6.0000
-1.5661,-4.2308,6.0000
-1.7494,-4.3569,6.0000
-2.1137,-5.2182,6.0000
-2.1040,-5.6169,6.0000
-1.9785,-5.4527,6.0000
-2.2398,-5.9121,6.0000
-2.0103,-6.0730,6.0000
-2.3922,-5.7753,6.0000
-2.5110,-5.8390,6.0000
-2.6701,-5.1531,6.0000
-2.6825,-4.8837,6.0000
-2.7989,-4.5293,6.0000
-2.7375,-3.5622,6.0000
-2.7620,-3.4225,6.0000
-3.0789,-2.7453,6.0000
-3.2098,-2.4770,6.0000
-3.3280,-2.1830,6.0000
-3.0120,-2.2230,6.0000
-3.2824,-2.7589,6.0000
-3.4614,-3.3832,6.0000
-3.0947,-3.8476,6.0000
-2.7862,-4.7162,6.0000
-3.1611,-4.9559,6.0000
-3.0272,-5.7181,6.0000
-3.1262,-6.0205,6.0000
-3.1317,-5.8569,6.0000
-2.9503,-5.6944,6.0000
-3.0961,-4.9916,6.0000
-2.9700,-3.8777,6.0000
-2.9127,-3.3786,6.0000
-3.0057,-2.8337,6.0000
-2.6949,-2.3070,6.0000
-2.8022,-2.3153,6.0000
-2.8159,-2.8810,6.0000
-2.5433,-3.6256,6.0000
-2.6746,-4.7849,6.0000
-2.4470,-5.6682,6.0000
-2.3595,-5.6895,6.0000
-2.0982,-5.9599,6.0000
-2.0892,-5.4633,6.0000
-2.0603,-4.3762,6.0000
-1.8272,-3.5125,6.0000
-1.6322,-2.7110,6.0000
-1.6461,-2.0626,6.0000
-1.6157,-2.6597,6.0000
-1.7005,-3.1326,6.0000
-1.5494,-4.2859,6.0000
-1.3212,-5.2477,6.0000
-1.2530,-5.6677,6.0000
-1.0766,-5.8078,6.0000
-0.9282,-5.1499,6.0000
-0.7472,-4.0037,6.0000
-0.7293,-3.1459,6.0000
-0.5404,-2.5693,6.0000
-0.5013,-2.6610,6.0000
-0.7084,-3.5675,6.0000
-0.4579,-4.1310,6.0000
-0.2477,-5.6667,6.0000
-0.3212,-6.0060,6.0000
0.0316,-5.6577,6.0000
0.2474,-4.5276,6.0000
0.2712,-3.2062,6.0000
0.1211,-2.3617,6.0000
0.4354,-2.5841,6.0000
0.2865,-3.3941,6.0000
0.2594,-4.6316,6.0000
0.2570,-5.7594,6.0000
0.3358,-5.6892,6.0000
0.3481,-5.0838,6.0000
0.4500,-3.7070,6.0000
0.4594,-2.5753,6.0000
0.4394,-2.2384,6.0000
4.1642,-6.9609,7.0000
3.9387,-7.2710,7.0000
4.1817,-7.2698,7.0000
4.0050,-7.0709,7.0000
3.9969,-7.2375,7.0000
4.1301,-6.9738,7.0000
4.1867,-6.8207,7.0000
3.9558,-6.6535,7.0000
3.9437,-6.7407,7.0000
4.0908,-6.6317,7.0000
3.8032,-6.5970,7.0000
4.0828,-6.4443,7.0000
3.6970,-6.2028,7.0000
3.2621,-5.9592,7.0000
3.5481,-5.7241,7.0000
3.3963,-5.8349,7.0000
3.4322,-5.3562,7.0000
3.2354,-5.5058,7.0000
3.0056,-5.3800,7.0000
2.7315,-5.4351,7.0000
2.7699,-5.6753,7.0000
2.5574,-5.2175,7.0000
2.4799,-5.3343,7.0000
2.5359,-5.6426,7.0000
2.5779,-5.8090,7.0000
2.2661,-6.0224,7.0000
1.9071,-6.6721,7.0000
2.0334,-6.9024,7.0000
2.0274,-7.1221,7.0000
1.6393,-7.8609,7.0000
1.5955,-8.0495,7.0000
1.5052,-8.6797,7.0000
1.2756,-8.7214,7.0000
1.3843,-9.0155,7.0000
1.1665,-9.3494,7.0000
1.1493,-8.8888,7.0000
0.8597,-8.9805,7.0000
0.8386,-8.6528,7.0000
0.9294,-8.0350,7.0000
0.6876,-7.3342,7.0000
0.9311,-7.0568,7.0000
0.5469,-6.3102,7.0000
0.5820,-5.7538,7.0000
0.6363,-5.3608,7.0000
0.2389,-5.2866,7.0000
0.1499,-5.4516,7.0000
0.1549,-5.8441,7.0000
0.5503,-6.2417,7.0000
0.2629,-7.0978,7.0000
0.7217,-8.1118,7.0000
0.2534,-8.2872,7.0000
0.3733,-8.7246,7.0000
0.5922,-9.4543,7.0000
0.6847,-9.1657,7.0000
0.7232,-8.5074,7.0000
0.6329,-7.6092,7.0000
0.6501,-7.0828,7.0000
0.6371,-6.3743,7.0000
0.7236,-5.6556,7.0000
0.5894,-5.1166,7.0000
0.6208,-5.5313,7.0000
0.8205,-6.0775,7.0000
0.8787,-6.8599,7.0000
0.9248,-7.8767,7.0000
1.1909,-8.5424,7.0000
1.3279,-8.8023,7.0000
1.3003,-8.9942,7.0000
1.6150,-8.5677,7.0000
1.3317,-7.6761,7.0000
1.5866,-6.8330,7.0000
1.6232,-5.6040,7.0000
1.5679,-5.3344,7.0000
1.9543,-5.5354,7.0000
2.0682,-5.7773,7.0000
2.4339,-7.2909,7.0000
2.4221,-8.4973,7.0000
2.2940,-9.0913,7.0000
2.8451,-8.8414,7.0000
2.8682,-8.3070,7.0000
2.8885,-7.4145,7.0000
2.8812,-5.9278,7.0000
2.8824,-5.4822,7.0000
3.0785,-5.1652,7.0000
3.4021,-6.0951,7.0000
3.6219,-7.5559,7.0000
3.6666,-8.4174,7.0000
3.4529,-9.0972,7.0000
3.4442,-8.6030,7.0000
3.7137,-7.5578,7.0000
3.5018,-6.4431,7.0000
3.8839,-5.5284,7.0000
3.8752,-5.2836,7.0000
3.8827,-6.4091,7.0000
3.7618,-7.7969,7.0000
4.1192,-8.9860,7.0000
3.9963,-8.9990,7.0000
3.9272,-7.9373,7.0000
3.6909,-6.9922,7.0000
4.1291,-5.6224,7.0000
4.4029,-5.1394,7.0000
11.3007,6.1785,8.0000
11.3765,6.3503,8.0000
11.1372,6.0611,8.0000
11.3407,6.2762,8.0000
11.2205,6.4430,8.0000
11.3606,6.4442,8.0000
11.3475,6.4854,8.0000
11.5069,6.7103,8.0000
11.1473,6.2724,8.0000
11.0440,6.9106,8.0000
10.9523,6.8538,8.0000
10.7918,6.8300,8.0000
10.8109,7.3407,8.0000
10.6253,7.6327,8.0000
10.5990,7.5673,8.0000
10.6704,7.8853,8.0000
10.2161,8.1256,8.0000
10.4282,8.2020,8.0000
10.3410,8.3437,8.0000
10.0087,8.2657,8.0000
9.5882,8.1776,8.0000
9.6930,7.8855,8.0000
9.8545,7.9893,8.0000
9.5309,7.7360,8.0000
9.2579,7.9579,8.0000
9.2052,7.3103,8.0000
9.2802,6.9995,8.0000
9.1100,6.6582,8.0000
8.8672,6.1418,8.0000
8.7247,5.9352,8.0000
8.5997,5.1446,8.0000
8.4016,4.8644,8.0000
8.6668,4.3922,8.0000
8.2643,4.0752,8.0000
8.3874,4.0793,8.0000
8.3296,4.2114,8.0000
8.1527,4.3560,8.0000
7.8449,4.6735,8.0000
7.8827,5.0570,8.0000
7.7369,5.8436,8.0000
7.5297,6.2641,8.0000
7.6453,7.2195,8.0000
7.3581,7.6456,8.0000
7.6586,7.7866,8.0000
7.3636,8.1185,8.0000
7.4238,7.9642,8.0000
7.4043,7.7844,8.0000
7.2989,7.3748,8.0000
7.4097,6.1742,8.0000
7.2424,5.6973,8.0000
7.4443,4.9412,8.0000
7.1198,4.5318,8.0000
7.3567,4.2107,8.0000
7.6526,4.1561,8.0000
7.2436,4.6568,8.0000
7.3316,5.3036,8.0000
7.5575,6.4601,8.0000
7.5619,7.1659,8.0000
7.6493,8.1184,8.0000
7.7387,8.1455,8.0000
7.8357,7.9309,8.0000
7.9886,7.2593,8.0000
7.9712,6.3424,8.0000
7.9667,5.3792,8.0000
8.2023,4.7863,8.0000
8.4898,4.3117,8.0000
8.2927,4.0017,8.0000
8.2783,4.9130,8.0000
8.7060,5.6511,8.0000
8.6404,6.8338,8.0000
8.4538,7.9609,8.0000
9.0301,8.2892,8.0000
8.9477,7.9191,8.0000
